anio,municipio,temporada,mes,nomcultivo,sembrada
2022,Balancán,Temporal,Julio,Papaya,158
2022,Balancán,Temporal,Julio,Sandía,587
2022,Balancán,Temporal,Julio,Sorgo grano,3981
2022,Balancán,Temporal,Julio,Tomate rojo (jitomate),20
2022,Balancán,Temporal,Agosto,Chile verde,115
2022,Balancán,Temporal,Agosto,Frijol,427
2022,Balancán,Temporal,Agosto,Maíz grano,19815
2022,Balancán,Temporal,Agosto,Naranja,10
2022,Balancán,Temporal,Agosto,Papaya,158
2022,Balancán,Temporal,Agosto,Sandía,652
2022,Balancán,Temporal,Agosto,Sorgo grano,3981
2022,Balancán,Temporal,Agosto,Tomate rojo (jitomate),21
2022,Balancán,Temporal,Septiembre,Chile verde,115
2022,Balancán,Temporal,Septiembre,Frijol,427
2022,Balancán,Temporal,Septiembre,Maíz grano,19815
2022,Balancán,Temporal,Septiembre,Naranja,10
2022,Balancán,Temporal,Septiembre,Papaya,158
2022,Balancán,Temporal,Septiembre,Sandía,652
2022,Balancán,Temporal,Septiembre,Sorgo grano,3981
2022,Balancán,Temporal,Septiembre,Tomate rojo (jitomate),21
2022,Balancán,Norte,Octubre,Chile verde,115
2022,Balancán,Norte,Octubre,Frijol,427
2022,Balancán,Norte,Octubre,Maíz grano,19815
2022,Balancán,Norte,Octubre,Naranja,10
2022,Balancán,Norte,Octubre,Papaya,158
2022,Balancán,Norte,Octubre,Sandía,652
2022,Balancán,Norte,Octubre,Sorgo grano,3981
2022,Balancán,Norte,Octubre,Tomate rojo (jitomate),21
2022,Balancán,Norte,Noviembre,Chile verde,115
2022,Balancán,Norte,Noviembre,Frijol,427
2022,Balancán,Norte,Noviembre,Maíz grano,19815
2022,Balancán,Norte,Noviembre,Naranja,10
2022,Balancán,Norte,Noviembre,Papaya,158
2022,Balancán,Norte,Noviembre,Sandía,652
2022,Balancán,Norte,Noviembre,Sorgo grano,3981
2022,Balancán,Norte,Noviembre,Tomate rojo (jitomate),21
2022,Balancán,Norte,Diciembre,Chile verde,115
2022,Balancán,Norte,Diciembre,Frijol,427
2022,Balancán,Norte,Diciembre,Maíz grano,19815
2022,Balancán,Norte,Diciembre,Naranja,10
2022,Balancán,Norte,Diciembre,Papaya,158
2022,Balancán,Norte,Diciembre,Sandía,652
2022,Balancán,Norte,Diciembre,Sorgo grano,652
2022,Balancán,Norte,Diciembre,Tomate rojo (jitomate),21
2022,Emiliano Zapata,Norte,Enero,Chile verde,30
2022,Emiliano Zapata,Norte,Enero,Frijol,97
2022,Emiliano Zapata,Norte,Enero,Limón,9
2022,Emiliano Zapata,Norte,Enero,Maíz grano,922
2022,Emiliano Zapata,Norte,Enero,Naranja,6
2022,Emiliano Zapata,Norte,Enero,Sandía,18
2022,Emiliano Zapata,Norte,Enero,Tomate rojo (jitomate),4
2022,Emiliano Zapata,Norte,Febrero,Chile verde,41
2022,Emiliano Zapata,Norte,Febrero,Frijol,154
2022,Emiliano Zapata,Norte,Febrero,Limón,9
2022,Emiliano Zapata,Norte,Febrero,Maíz grano,1362
2022,Emiliano Zapata,Norte,Febrero,Naranja,6
2022,Emiliano Zapata,Norte,Febrero,Sandía,30
2022,Emiliano Zapata,Norte,Febrero,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Seca,Marzo,Chile verde,50
2022,Emiliano Zapata,Seca,Marzo,Frijol,154
2022,Emiliano Zapata,Seca,Marzo,Limón,9
2022,Emiliano Zapata,Seca,Marzo,Maíz grano,1543
2022,Emiliano Zapata,Seca,Marzo,Naranja,6
2022,Emiliano Zapata,Seca,Marzo,Sandía,34
2022,Emiliano Zapata,Seca,Marzo,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Seca,Abril,Chile verde,50
2022,Emiliano Zapata,Seca,Abril,Frijol,154
2022,Emiliano Zapata,Seca,Abril,Limón,9
2022,Emiliano Zapata,Seca,Abril,Maíz grano,1543
2022,Emiliano Zapata,Seca,Abril,Naranja,6
2022,Emiliano Zapata,Seca,Abril,Sandía,34
2022,Emiliano Zapata,Seca,Abril,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Seca,Mayo,Chile verde,50
2022,Emiliano Zapata,Seca,Mayo,Frijol,154
2022,Emiliano Zapata,Seca,Mayo,Limón,9
2022,Emiliano Zapata,Seca,Mayo,Maíz grano,1570
2022,Emiliano Zapata,Seca,Mayo,Naranja,6
2022,Emiliano Zapata,Seca,Mayo,Sandía,42
2022,Emiliano Zapata,Seca,Mayo,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Temporal,Junio,Arroz palay,350
2022,Emiliano Zapata,Temporal,Junio,Chile verde,58
2022,Emiliano Zapata,Temporal,Junio,Frijol,154
2022,Emiliano Zapata,Temporal,Junio,Limón,9
2022,Emiliano Zapata,Temporal,Junio,Maíz grano,1903
2022,Emiliano Zapata,Temporal,Junio,Naranja,6
2022,Emiliano Zapata,Temporal,Junio,Sandía,45
2022,Emiliano Zapata,Temporal,Junio,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Temporal,Julio,Arroz palay,350
2022,Emiliano Zapata,Temporal,Julio,Chile verde,58
2022,Emiliano Zapata,Temporal,Julio,Frijol,154
2022,Emiliano Zapata,Temporal,Julio,Limón,9
2022,Emiliano Zapata,Temporal,Julio,Maíz grano,2599
2022,Emiliano Zapata,Temporal,Julio,Naranja,6
2022,Emiliano Zapata,Temporal,Julio,Sandía,121
2022,Emiliano Zapata,Temporal,Julio,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Temporal,Agosto,Arroz palay,350
2022,Emiliano Zapata,Temporal,Agosto,Chile verde,58
2022,Emiliano Zapata,Temporal,Agosto,Frijol,154
2022,Emiliano Zapata,Temporal,Agosto,Limón,9
2022,Emiliano Zapata,Temporal,Agosto,Maíz grano,2675
2022,Emiliano Zapata,Temporal,Agosto,Naranja,6
2022,Emiliano Zapata,Temporal,Agosto,Sandía,148
2022,Emiliano Zapata,Temporal,Agosto,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Temporal,Septiembre,Arroz palay,350
2022,Emiliano Zapata,Temporal,Septiembre,Chile verde,58
2022,Emiliano Zapata,Temporal,Septiembre,Frijol,154
2022,Emiliano Zapata,Temporal,Septiembre,Limón,9
2022,Emiliano Zapata,Temporal,Septiembre,Maíz grano,2675
2022,Emiliano Zapata,Temporal,Septiembre,Naranja,6
2022,Emiliano Zapata,Temporal,Septiembre,Sandía,148
2022,Emiliano Zapata,Temporal,Septiembre,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Norte,Octubre,Arroz palay,350
2022,Emiliano Zapata,Norte,Octubre,Chile verde,58
2022,Emiliano Zapata,Norte,Octubre,Frijol,154
2022,Emiliano Zapata,Norte,Octubre,Limón,9
2022,Emiliano Zapata,Norte,Octubre,Maíz grano,2675
2022,Emiliano Zapata,Norte,Octubre,Naranja,6
2022,Emiliano Zapata,Norte,Octubre,Sandía,148
2022,Emiliano Zapata,Norte,Octubre,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Norte,Noviembre,Arroz palay,350
2022,Emiliano Zapata,Norte,Noviembre,Chile verde,58
2022,Emiliano Zapata,Norte,Noviembre,Frijol,154
2022,Emiliano Zapata,Norte,Noviembre,Limón,9
2022,Emiliano Zapata,Norte,Noviembre,Maíz grano,2675
2022,Emiliano Zapata,Norte,Noviembre,Naranja,6
2022,Emiliano Zapata,Norte,Noviembre,Sandía,148
2022,Emiliano Zapata,Norte,Noviembre,Tomate rojo (jitomate),5
2022,Emiliano Zapata,Norte,Diciembre,Arroz palay,350
2022,Emiliano Zapata,Norte,Diciembre,Chile verde,58
2022,Emiliano Zapata,Norte,Diciembre,Frijol,154
2022,Emiliano Zapata,Norte,Diciembre,Limón,9
2022,Emiliano Zapata,Norte,Diciembre,Maíz grano,2675
2022,Emiliano Zapata,Norte,Diciembre,Naranja,6
2022,Emiliano Zapata,Norte,Diciembre,Sandía,158
2022,Emiliano Zapata,Norte,Diciembre,Tomate rojo (jitomate),5
2022,Tenosique,Norte,Enero,Cacao,34.9
2022,Tenosique,Norte,Enero,Chile verde,23
2022,Tenosique,Norte,Enero,Frijol,72
2022,Tenosique,Norte,Enero,Maíz grano,1605
2022,Tenosique,Norte,Enero,Mango,60
2022,Tenosique,Norte,Enero,Sandía,13
2022,Tenosique,Norte,Enero,Sorgo grano,98
2022,Tenosique,Norte,Enero,Tomate rojo (jitomate),3
2022,Tenosique,Norte,Febrero,Cacao,34.9
2022,Tenosique,Norte,Febrero,Chile verde,28
2022,Tenosique,Norte,Febrero,Frijol,93
2022,Tenosique,Norte,Febrero,Maíz grano,2343
2022,Tenosique,Norte,Febrero,Mango,60
2022,Tenosique,Norte,Febrero,Sandía,25
2022,Tenosique,Norte,Febrero,Sorgo grano,174
2022,Tenosique,Norte,Febrero,Tomate rojo (jitomate),4
2022,Tenosique,Seca,Marzo,Cacao,34.9
2022,Tenosique,Seca,Marzo,Chile verde,36
2022,Tenosique,Seca,Marzo,Frijol,94
2022,Tenosique,Seca,Marzo,Maíz grano,2695
2022,Tenosique,Seca,Marzo,Mango,60
2022,Tenosique,Seca,Marzo,Sandía,35
2022,Tenosique,Seca,Marzo,Sorgo grano,203
2022,Tenosique,Seca,Marzo,Tomate rojo (jitomate),5
2022,Tenosique,Seca,Abril,Cacao,34.9
2022,Tenosique,Seca,Abril,Chile verde,36
2022,Tenosique,Seca,Abril,Frijol,94
2022,Tenosique,Seca,Abril,Maíz grano,2695
2022,Tenosique,Seca,Abril,Mango,60
2022,Tenosique,Seca,Abril,Sandía,35
2022,Tenosique,Seca,Abril,Sorgo grano,203
2022,Tenosique,Seca,Abril,Tomate rojo (jitomate),5
2022,Tenosique,Seca,Mayo,Cacao,34.9
2022,Tenosique,Seca,Mayo,Chile verde,36
2022,Tenosique,Seca,Mayo,Frijol,94
2022,Tenosique,Seca,Mayo,Maíz grano,2847
2022,Tenosique,Seca,Mayo,Mango,60
2022,Tenosique,Seca,Mayo,Sandía,35
2022,Tenosique,Seca,Mayo,Sorgo grano,203
2022,Tenosique,Seca,Mayo,Tomate rojo (jitomate),5
2022,Tenosique,Temporal,Junio,Cacao,34.9
2022,Tenosique,Temporal,Junio,Chile verde,36
2022,Tenosique,Temporal,Junio,Frijol,94
2022,Tenosique,Temporal,Junio,Maíz grano,3829
2022,Tenosique,Temporal,Junio,Mango,60
2022,Tenosique,Temporal,Junio,Sandía,40
2022,Tenosique,Temporal,Junio,Sorgo grano,256
2022,Tenosique,Temporal,Junio,Tomate rojo (jitomate),5
2022,Tenosique,Temporal,Julio,Cacao,34.9
2022,Tenosique,Temporal,Julio,Chile verde,36
2022,Tenosique,Temporal,Julio,Frijol,94
2022,Tenosique,Temporal,Julio,Maíz grano,5308
2022,Tenosique,Temporal,Julio,Mango,60
2022,Tenosique,Temporal,Julio,Sandía,43
2022,Tenosique,Temporal,Julio,Sorgo grano,273
2022,Tenosique,Temporal,Julio,Tomate rojo (jitomate),5
2022,Tenosique,Temporal,Agosto,Cacao,34.9
2022,Tenosique,Temporal,Agosto,Chile verde,36
2022,Tenosique,Temporal,Agosto,Frijol,94
2022,Tenosique,Temporal,Agosto,Maíz grano,6928
2022,Tenosique,Temporal,Agosto,Mango,60
2022,Tenosique,Temporal,Agosto,Sandía,47
2022,Tenosique,Temporal,Agosto,Sorgo grano,293
2022,Tenosique,Temporal,Agosto,Tomate rojo (jitomate),5
2022,Tenosique,Temporal,Septiembre,Cacao,34.9
2022,Tenosique,Temporal,Septiembre,Chile verde,36
2022,Tenosique,Temporal,Septiembre,Frijol,94
2022,Tenosique,Temporal,Septiembre,Maíz grano,6933
2022,Tenosique,Temporal,Septiembre,Mango,60
2022,Tenosique,Temporal,Septiembre,Sandía,47
2022,Tenosique,Temporal,Septiembre,Sorgo grano,293
2022,Tenosique,Temporal,Septiembre,Tomate rojo (jitomate),5
2022,Tenosique,Norte,Octubre,Cacao,34.9
2022,Tenosique,Norte,Octubre,Chile verde,36
2022,Tenosique,Norte,Octubre,Frijol,94
2022,Tenosique,Norte,Octubre,Maíz grano,6933
2022,Tenosique,Norte,Octubre,Mango,60
2022,Tenosique,Norte,Octubre,Sandía,47
2022,Tenosique,Norte,Octubre,Sorgo grano,293
2022,Tenosique,Norte,Octubre,Tomate rojo (jitomate),5
2022,Tenosique,Norte,Noviembre,Cacao,34.9
2022,Tenosique,Norte,Noviembre,Chile verde,36
2022,Tenosique,Norte,Noviembre,Frijol,94
2022,Tenosique,Norte,Noviembre,Maíz grano,6933
2022,Tenosique,Norte,Noviembre,Mango,60
2022,Tenosique,Norte,Noviembre,Sandía,47
2022,Tenosique,Norte,Noviembre,Sorgo grano,293
2022,Tenosique,Norte,Noviembre,Tomate rojo (jitomate),5
2022,Tenosique,Norte,Diciembre,Cacao,34.9
2022,Tenosique,Norte,Diciembre,Chile verde,36
2022,Tenosique,Norte,Diciembre,Frijol,94
2022,Tenosique,Norte,Diciembre,Maíz grano,6933
2022,Tenosique,Norte,Diciembre,Mango,60
2022,Tenosique,Norte,Diciembre,Sandía,47
2022,Tenosique,Norte,Diciembre,Sorgo grano,293
2022,Tenosique,Norte,Diciembre,Tomate rojo (jitomate),5
2023,Jonuta,Norte,Enero,Chile verde,76
2023,Jonuta,Norte,Enero,Frijol,64
2023,Jonuta,Norte,Enero,Limón,5
2023,Jonuta,Norte,Enero,Maíz grano,856
2023,Jonuta,Norte,Enero,Mango,10
2023,Jonuta,Norte,Enero,Tomate rojo (jitomate),9
2023,Jonuta,Norte,Febrero,Chile verde,102
2023,Jonuta,Norte,Febrero,Frijol,185
2023,Jonuta,Norte,Febrero,Limón,5
2023,Jonuta,Norte,Febrero,Maíz grano,2717
2023,Jonuta,Norte,Febrero,Mango,10
2023,Jonuta,Norte,Febrero,Tomate rojo (jitomate),15
2023,Jonuta,Seca,Marzo,Chile verde,116
2023,Jonuta,Seca,Marzo,Frijol,212
2023,Jonuta,Seca,Marzo,Limón,5
2023,Jonuta,Seca,Marzo,Maíz grano,2886
2023,Jonuta,Seca,Marzo,Mango,10
2023,Jonuta,Seca,Marzo,Tomate rojo (jitomate),16
2023,Jonuta,Seca,Abril,Chile verde,116
2023,Jonuta,Seca,Abril,Frijol,212
2023,Jonuta,Seca,Abril,Limón,5
2023,Jonuta,Seca,Abril,Maíz grano,2886
2023,Jonuta,Seca,Abril,Mango,10
2023,Jonuta,Seca,Abril,Tomate rojo (jitomate),16
2023,Jonuta,Seca,Mayo,Chile verde,116
2023,Jonuta,Seca,Mayo,Frijol,212
2023,Jonuta,Seca,Mayo,Limón,5
2023,Jonuta,Seca,Mayo,Maíz grano,2886
2023,Jonuta,Seca,Mayo,Mango,10
2023,Jonuta,Seca,Mayo,Tomate rojo (jitomate),16
2023,Jonuta,Temporal,Junio,Chile verde,135
2023,Jonuta,Temporal,Junio,Frijol,212
2023,Jonuta,Temporal,Junio,Limón,5
2023,Jonuta,Temporal,Junio,Maíz grano,3508
2023,Jonuta,Temporal,Junio,Mango,10
2023,Jonuta,Temporal,Junio,Tomate rojo (jitomate),16
2023,Jonuta,Temporal,Julio,Chile verde,212
2023,Jonuta,Temporal,Julio,Frijol,212
2023,Jonuta,Temporal,Julio,Limón,5
2023,Jonuta,Temporal,Julio,Maíz grano,5544
2023,Jonuta,Temporal,Julio,Mango,10
2023,Jonuta,Temporal,Julio,Tomate rojo (jitomate),16
2023,Jonuta,Temporal,Agosto,Chile verde,296
2023,Jonuta,Temporal,Agosto,Frijol,212
2023,Jonuta,Temporal,Agosto,Limón,5
2023,Jonuta,Temporal,Agosto,Maíz grano,5757
2023,Jonuta,Temporal,Agosto,Mango,10
2023,Jonuta,Temporal,Agosto,Tomate rojo (jitomate),16
2023,Jonuta,Temporal,Septiembre,Chile verde,296
2023,Jonuta,Temporal,Septiembre,Frijol,212
2023,Jonuta,Temporal,Septiembre,Limón,5
2023,Jonuta,Temporal,Septiembre,Maíz grano,5757
2023,Jonuta,Temporal,Septiembre,Mango,10
2023,Jonuta,Temporal,Septiembre,Tomate rojo (jitomate),16
2023,Jonuta,Norte,Octubre,Chile verde,296
2023,Jonuta,Norte,Octubre,Frijol,212
2023,Jonuta,Norte,Octubre,Limón,5
2023,Jonuta,Norte,Octubre,Maíz grano,5757
2023,Jonuta,Norte,Octubre,Mango,10
2023,Jonuta,Norte,Octubre,Tomate rojo (jitomate),16
2023,Jonuta,Norte,Noviembre,Chile verde,296
2023,Jonuta,Norte,Noviembre,Frijol,212
2023,Jonuta,Norte,Noviembre,Limón,5
2023,Jonuta,Norte,Noviembre,Maíz grano,5757
2023,Jonuta,Norte,Noviembre,Mango,10
2023,Jonuta,Norte,Noviembre,Tomate rojo (jitomate),16
2023,Jonuta,Norte,Diciembre,Chile verde,296
2023,Jonuta,Norte,Diciembre,Frijol,212
2023,Jonuta,Norte,Diciembre,Limón,5
2023,Jonuta,Norte,Diciembre,Maíz grano,233
2023,Jonuta,Norte,Diciembre,Mango,10
2023,Jonuta,Norte,Diciembre,Tomate rojo (jitomate),16
2023,Balancán,Norte,Enero,Chile verde,47
2023,Balancán,Norte,Enero,Frijol,178
2023,Balancán,Norte,Enero,Maíz grano,5508
2023,Balancán,Norte,Enero,Naranja,10
2023,Balancán,Norte,Enero,Papaya,78
2023,Balancán,Norte,Enero,Sandía,385
2023,Balancán,Norte,Enero,Sorgo grano,0
2023,Balancán,Norte,Enero,Tomate rojo (jitomate),8
2023,Balancán,Norte,Febrero,Chile verde,87
2023,Balancán,Norte,Febrero,Frijol,417
2023,Balancán,Norte,Febrero,Maíz grano,9037
2023,Balancán,Norte,Febrero,Naranja,10
2023,Balancán,Norte,Febrero,Papaya,78
2023,Balancán,Norte,Febrero,Sandía,446
2023,Balancán,Norte,Febrero,Sorgo grano,60
2023,Balancán,Norte,Febrero,Tomate rojo (jitomate),15
2023,Balancán,Seca,Marzo,Chile verde,97
2023,Balancán,Seca,Marzo,Frijol,438
2023,Balancán,Seca,Marzo,Maíz grano,9088
2023,Balancán,Seca,Marzo,Naranja,10
2023,Balancán,Seca,Marzo,Papaya,78
2023,Balancán,Seca,Marzo,Sandía,452
2023,Balancán,Seca,Marzo,Sorgo grano,100
2023,Balancán,Seca,Marzo,Tomate rojo (jitomate),15
2023,Balancán,Seca,Abril,Chile verde,97
2023,Balancán,Seca,Abril,Frijol,438
2023,Balancán,Seca,Abril,Maíz grano,9088
2023,Balancán,Seca,Abril,Naranja,10
2023,Balancán,Seca,Abril,Papaya,78
2023,Balancán,Seca,Abril,Sandía,452
2023,Balancán,Seca,Abril,Sorgo grano,100
2023,Balancán,Seca,Abril,Tomate rojo (jitomate),15
2023,Balancán,Seca,Mayo,Chile verde,97
2023,Balancán,Seca,Mayo,Frijol,438
2023,Balancán,Seca,Mayo,Maíz grano,9135
2023,Balancán,Seca,Mayo,Naranja,10
2023,Balancán,Seca,Mayo,Papaya,78
2023,Balancán,Seca,Mayo,Sandía,452
2023,Balancán,Seca,Mayo,Sorgo grano,100
2023,Balancán,Seca,Mayo,Tomate rojo (jitomate),15
2023,Balancán,Temporal,Junio,Chile verde,124
2023,Balancán,Temporal,Junio,Frijol,438
2023,Balancán,Temporal,Junio,Maíz grano,13038
2023,Balancán,Temporal,Junio,Naranja,10
2023,Balancán,Temporal,Junio,Papaya,78
2023,Balancán,Temporal,Junio,Sandía,514
2023,Balancán,Temporal,Junio,Sorgo grano,100
2023,Balancán,Temporal,Junio,Tomate rojo (jitomate),19
2023,Balancán,Temporal,Julio,Chile verde,131
2023,Balancán,Temporal,Julio,Frijol,438
2023,Balancán,Temporal,Julio,Maíz grano,18319
2023,Balancán,Temporal,Julio,Naranja,10
2023,Balancán,Temporal,Julio,Papaya,78
2023,Balancán,Temporal,Julio,Sandía,597
2023,Balancán,Temporal,Julio,Sorgo grano,100
2023,Balancán,Temporal,Julio,Tomate rojo (jitomate),24
2023,Balancán,Temporal,Agosto,Chile verde,134
2023,Balancán,Temporal,Agosto,Frijol,438
2023,Balancán,Temporal,Agosto,Maíz grano,20553
2023,Balancán,Temporal,Agosto,Naranja,10
2023,Balancán,Temporal,Agosto,Papaya,78
2023,Balancán,Temporal,Agosto,Sandía,628
2023,Balancán,Temporal,Agosto,Sorgo grano,100
2023,Balancán,Temporal,Agosto,Tomate rojo (jitomate),25
2023,Balancán,Temporal,Septiembre,Chile verde,134
2023,Balancán,Temporal,Septiembre,Frijol,438
2023,Balancán,Temporal,Septiembre,Maíz grano,20692
2023,Balancán,Temporal,Septiembre,Naranja,10
2023,Balancán,Temporal,Septiembre,Papaya,78
2023,Balancán,Temporal,Septiembre,Sandía,646
2023,Balancán,Temporal,Septiembre,Sorgo grano,100
2023,Balancán,Temporal,Septiembre,Tomate rojo (jitomate),25
2023,Balancán,Norte,Octubre,Chile verde,134
2023,Balancán,Norte,Octubre,Frijol,438
2023,Balancán,Norte,Octubre,Maíz grano,20692
2023,Balancán,Norte,Octubre,Naranja,10
2023,Balancán,Norte,Octubre,Papaya,78
2023,Balancán,Norte,Octubre,Sandía,646
2023,Balancán,Norte,Octubre,Sorgo grano,100
2023,Balancán,Norte,Octubre,Tomate rojo (jitomate),25
2023,Balancán,Norte,Noviembre,Chile verde,134
2023,Balancán,Norte,Noviembre,Frijol,438
2023,Balancán,Norte,Noviembre,Maíz grano,20692
2023,Balancán,Norte,Noviembre,Naranja,10
2023,Balancán,Norte,Noviembre,Papaya,78
2023,Balancán,Norte,Noviembre,Sandía,646
2023,Balancán,Norte,Noviembre,Sorgo grano,100
2023,Balancán,Norte,Noviembre,Tomate rojo (jitomate),25
2023,Balancán,Norte,Diciembre,Chile verde,134
2023,Balancán,Norte,Diciembre,Frijol,438
2023,Balancán,Norte,Diciembre,Maíz grano,20692
2023,Balancán,Norte,Diciembre,Naranja,10
2023,Balancán,Norte,Diciembre,Papaya,78
2023,Balancán,Norte,Diciembre,Sandía,646
2023,Balancán,Norte,Diciembre,Sorgo grano,100
2023,Balancán,Norte,Diciembre,Tomate rojo (jitomate),25
2023,Emiliano Zapata,Norte,Enero,Chile verde,36
2023,Emiliano Zapata,Norte,Enero,Frijol,109
2023,Emiliano Zapata,Norte,Enero,Limón,12
2023,Emiliano Zapata,Norte,Enero,Maíz grano,947
2023,Emiliano Zapata,Norte,Enero,Naranja,8
2023,Emiliano Zapata,Norte,Enero,Sandía,27
2023,Emiliano Zapata,Norte,Enero,Tomate rojo (jitomate),5
2023,Emiliano Zapata,Norte,Febrero,Chile verde,45
2023,Emiliano Zapata,Norte,Febrero,Frijol,141
2023,Emiliano Zapata,Norte,Febrero,Limón,12
2023,Emiliano Zapata,Norte,Febrero,Maíz grano,1511
2023,Emiliano Zapata,Norte,Febrero,Naranja,8
2023,Emiliano Zapata,Norte,Febrero,Sandía,32
2023,Emiliano Zapata,Norte,Febrero,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Seca,Marzo,Chile verde,50
2023,Emiliano Zapata,Seca,Marzo,Frijol,152
2023,Emiliano Zapata,Seca,Marzo,Limón,12
2023,Emiliano Zapata,Seca,Marzo,Maíz grano,1560
2023,Emiliano Zapata,Seca,Marzo,Naranja,8
2023,Emiliano Zapata,Seca,Marzo,Sandía,32
2023,Emiliano Zapata,Seca,Marzo,Sorgo grano,15
2023,Emiliano Zapata,Seca,Marzo,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Seca,Abril,Chile verde,50
2023,Emiliano Zapata,Seca,Abril,Frijol,152
2023,Emiliano Zapata,Seca,Abril,Limón,12
2023,Emiliano Zapata,Seca,Abril,Maíz grano,1560
2023,Emiliano Zapata,Seca,Abril,Naranja,8
2023,Emiliano Zapata,Seca,Abril,Sandía,32
2023,Emiliano Zapata,Seca,Abril,Sorgo grano,15
2023,Emiliano Zapata,Seca,Abril,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Seca,Mayo,Arroz palay,480
2023,Emiliano Zapata,Seca,Mayo,Chile verde,50
2023,Emiliano Zapata,Seca,Mayo,Frijol,152
2023,Emiliano Zapata,Seca,Mayo,Limón,12
2023,Emiliano Zapata,Seca,Mayo,Maíz grano,1601
2023,Emiliano Zapata,Seca,Mayo,Naranja,8
2023,Emiliano Zapata,Seca,Mayo,Sandía,41
2023,Emiliano Zapata,Seca,Mayo,Sorgo grano,15
2023,Emiliano Zapata,Seca,Mayo,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Temporal,Junio,Arroz palay,480
2023,Emiliano Zapata,Temporal,Junio,Chile verde,57
2023,Emiliano Zapata,Temporal,Junio,Frijol,152
2023,Emiliano Zapata,Temporal,Junio,Limón,12
2023,Emiliano Zapata,Temporal,Junio,Maíz grano,1933
2023,Emiliano Zapata,Temporal,Junio,Naranja,8
2023,Emiliano Zapata,Temporal,Junio,Sandía,46
2023,Emiliano Zapata,Temporal,Junio,Sorgo grano,15
2023,Emiliano Zapata,Temporal,Junio,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Temporal,Julio,Arroz palay,480
2023,Emiliano Zapata,Temporal,Julio,Chile verde,57
2023,Emiliano Zapata,Temporal,Julio,Frijol,152
2023,Emiliano Zapata,Temporal,Julio,Limón,12
2023,Emiliano Zapata,Temporal,Julio,Maíz grano,2619
2023,Emiliano Zapata,Temporal,Julio,Naranja,8
2023,Emiliano Zapata,Temporal,Julio,Sandía,125
2023,Emiliano Zapata,Temporal,Julio,Sorgo grano,15
2023,Emiliano Zapata,Temporal,Julio,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Temporal,Agosto,Arroz palay,480
2023,Emiliano Zapata,Temporal,Agosto,Chile verde,57
2023,Emiliano Zapata,Temporal,Agosto,Frijol,152
2023,Emiliano Zapata,Temporal,Agosto,Limón,12
2023,Emiliano Zapata,Temporal,Agosto,Maíz grano,2678
2023,Emiliano Zapata,Temporal,Agosto,Naranja,8
2023,Emiliano Zapata,Temporal,Agosto,Sandía,142
2023,Emiliano Zapata,Temporal,Agosto,Sorgo grano,15
2023,Emiliano Zapata,Temporal,Agosto,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Temporal,Septiembre,Arroz palay,480
2023,Emiliano Zapata,Temporal,Septiembre,Chile verde,59
2023,Emiliano Zapata,Temporal,Septiembre,Frijol,152
2023,Emiliano Zapata,Temporal,Septiembre,Limón,12
2023,Emiliano Zapata,Temporal,Septiembre,Maíz grano,2707
2023,Emiliano Zapata,Temporal,Septiembre,Naranja,8
2023,Emiliano Zapata,Temporal,Septiembre,Sandía,142
2023,Emiliano Zapata,Temporal,Septiembre,Sorgo grano,15
2023,Emiliano Zapata,Temporal,Septiembre,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Norte,Octubre,Arroz palay,480
2023,Emiliano Zapata,Norte,Octubre,Chile verde,59
2023,Emiliano Zapata,Norte,Octubre,Frijol,152
2023,Emiliano Zapata,Norte,Octubre,Limón,12
2023,Emiliano Zapata,Norte,Octubre,Maíz grano,2707
2023,Emiliano Zapata,Norte,Octubre,Naranja,8
2023,Emiliano Zapata,Norte,Octubre,Sandía,142
2023,Emiliano Zapata,Norte,Octubre,Sorgo grano,15
2023,Emiliano Zapata,Norte,Octubre,Tomate rojo (jitomate),5.5
2023,Emiliano Zapata,Norte,Noviembre,Arroz palay,480
2023,Emiliano Zapata,Norte,Noviembre,Chile verde,59
2023,Emiliano Zapata,Norte,Noviembre,Frijol,152
2023,Emiliano Zapata,Norte,Noviembre,Limón,12
2023,Emiliano Zapata,Norte,Noviembre,Maíz grano,2707
2023,Emiliano Zapata,Norte,Noviembre,Naranja,8
2023,Emiliano Zapata,Norte,Noviembre,Sandía,142
2023,Emiliano Zapata,Norte,Noviembre,Sorgo grano,15
2023,Emiliano Zapata,Norte,Noviembre,Tomate rojo (jitomate),5.5
